source,unique_id,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
EWT,reserve_61,0.0307150652767426,0.0334103811277983,0.0327489265705503,0.0328057159463725,0.0358274883151524,2850,1417.49,325.595135714286,177.4995,219.270038878703,46.7847104189486,18.6533959404534,14,11,0,28.5630287719298,34.1315256140351,40.9975847017544,1.19495470478879,0.832525278314128,0.696700280753553,103.692139087719,0.141414141414141,3.08142668306375,9,0.0456138947368421,2016,Savanna,203,10369.2139087719,3413.15256140351,4099.75847017544,2856.30287719298,0
EWT,reserve_62,0.030620359785972,0.0333418907115808,0.0325418622729953,0.0328254967612692,0.0350754858595529,900,899.9948,206.353130769231,171.0015,252.2467321148,36.883062719724,12.1288671023798,13,10,0,21.8527424444444,21.3544316666667,6.74334177777778,0.977196876820169,3.166743192083,3.24063990297195,49.9505158888889,0.175,3.0147983094559,8,0.0897217777777778,,Savanna,203,4995.05158888889,2135.44316666667,674.334177777778,2185.27424444444,0
EWT,reserve_63,0.0344109810169779,0.0371402857831626,0.036274301235831,0.037191433038889,0.0417533208280748,500,580.0027,151.793114285714,128.80095,212.470961138295,29.5362218144625,2.57901807514257,14,11,0,12.3240672,60.8629154,69.3091106,4.93854134453275,0.878137302197613,0.177813091140719,142.4960932,0.204545454545455,2.62449374323986,8,0.0754998,,Savanna,203,14249.60932,6086.29154,6930.91106,1232.40672,0
EWT,reserve_64,0.0199350487213091,0.0218676107481633,0.0217002514358492,0.0230201644695125,0.0230611302516398,3800,1417.49,347.037266666667,175,102.365404870359,40.874072713197,15.4779429054104,9,8,0,14.7710916842105,5.39799736842105,6.90080447368421,0.365443359490566,0.78222725901103,2.14048836487676,27.0698935263158,0,2.98264845000139,8,0.0144736052631579,2016,Savanna,203,2706.98935263158,539.799736842105,690.080447368421,1477.10916842105,0
EWT,reserve_65,0.0612100280523622,0.0618426178923706,0.0611580395065649,0.0590295543399586,0.0572992864614072,856,1417.49,236.010011111111,82.49995,238.81646310567,39.1889782602877,17.7725604285366,18,10,0,16.9105670560748,21.701509228972,12.8971855140187,1.28331055706238,1.68265465402381,1.31118274120301,51.5092617990654,0.175,3.42923451305722,8,0.299883060747664,,Savanna,203,5150.92617990654,2170.1509228972,1289.71855140187,1691.05670560748,0
EWT,reserve_66,0.00894459487700176,0.00995766622020661,0.00972695096919019,0.00964853034645914,0.00978546129995378,350,213.501,98.1183,58.0003,71.2603913647841,23.5423948354478,16.7532772901542,11,7,0,5.75289085714286,13.4571348571429,2.892014,2.3391952309393,4.65320529469873,1.98923340521272,22.1020397142857,0.119047619047619,2.43117125328803,6,0.322714,2016,Savanna,203,2210.20397142857,1345.71348571429,289.2014,575.289085714286,0
EWT,reserve_67,-0.00238768679165835,-0.00214485317716565,-0.00201670857943252,-0.0015201713155471,-0.0010623445324747,3000,1417.49,288.148557142857,138.5,131.598328637753,31.017797823641,10.7575358793852,14,12,0,16.7841612,36.492366,12.8859460666667,2.17421446119095,2.83195085647598,1.30251679722743,66.1624732666667,0.166666666666667,3.18748498880448,9,0.0085833,2016,Savanna,203,6616.24732666667,3649.2366,1288.59460666667,1678.41612,0
EWT,reserve_68,0.0370117438670962,0.0389336368595442,0.0378692982271509,0.0374489632927513,0.0444385074023152,33000,4400,424.103833333333,161.4991,3298.92310136362,282.367102384273,4.42107156062201,21,12,28,2.93527363636364,2.81242303636364,31.5978237333333,0.958146798145813,0.0890068588298611,0.0928948038047045,37.3455204060606,0.15,2.22415145676701,10,0.012672696969697,2016,Savanna,203,3734.55204060606,281.242303636364,3159.78237333333,293.527363636364,2800
EWT,reserve_69,-0.0185750649715148,-0.0193666356916086,-0.0188629464344324,-0.0177417885740837,-0.0180264614471656,16700,899.9948,210.365518181818,173.00075,80.2136991597584,12.6814721067655,5.93156118121128,22,20,0,25.449142994012,47.3119686826347,48.506534251497,1.8590790540085,0.975373099989608,0.524653912853536,121.267645928144,0.266666666666667,2.89835802029691,12,0.00275150898203593,,Nama-Karoo,33,12126.7645928144,4731.19686826347,4850.6534251497,2544.9142994012,0
EWT,reserve_70,-0.00493374706577396,-0.00475261613718449,-0.00450390858139958,-0.00401090689986348,-0.00368700633372329,103000,899.9948,193.26758,169.0013,145.533109031363,17.0784050960161,2.79169381980381,25,18,0,3.61339055533981,9.96037458349514,14.2774439932039,2.75651757842115,0.697630093190092,0.253083854299116,27.8512091320388,0.277777777777778,2.29218754530037,12,0.00382717475728155,,Savanna,203,2785.12091320388,996.037458349514,1427.74439932039,361.339055533981,0
EWT,reserve_71,0.0621311378640069,0.0617679279797443,0.0611739306562255,0.0596436197794328,0.0575121174022926,1888,899.9948,154.2930625,53.7499,148.437278884001,24.6142660587539,7.66519992332346,16,11,0,3.79741292372881,8.45019004237288,14.4162447563559,2.22524919256749,0.58615750392607,0.263412073525915,26.6638477224576,0.0818181818181818,3.2530132111351,10,0.0661810911016949,,Savanna,203,2666.38477224576,845.019004237288,1441.62447563559,379.741292372881,0
EWT,reserve_72,0.0347757019831124,0.0371662319956451,0.0390723279441635,0.0437528059665505,0.0477869996247467,1100,899.9948,273.545338461538,179.999,108.245026758686,23.6667124835389,6.95181649481635,13,13,0,19.1453505454546,60.9497686363636,69.5636068181818,3.18352847557728,0.876173209299912,0.275220785999419,149.658726,0.240384615384615,3.05749214591919,8,,2016,Savanna,203,14965.8726,6094.97686363636,6956.36068181818,1914.53505454546,0
EWT,reserve_73,-0.000401628694233945,6.03402635316982e-05,0.000191508443248395,0.000626011129105373,0.000463104804913055,500,899.9948,394.7994,316.2514,573.106548958962,194.251525224769,9.58280937172202,4,3,0,1.7999896,0,167.250778,,,0.0107622195933821,169.0507676,0,1.00994179286578,3,0.0934,,Azonal Vegetation,3,16905.07676,0,16725.0778,179.99896,0
EWT,reserve_74,-0.00595364467188934,-0.00586628020673535,-0.00557916793126373,-0.00488476511610925,-0.00608790707539449,800,213.501,99.6334416666667,72.30035,56.364566239679,12.1746595989286,1.54124160428994,12,11,0,18.201645,43.577958125,38.81439375,2.39417690681254,1.12272674940337,0.468940597584369,100.593996875,0.170454545454545,2.37362593850261,8,0.017187375,,Grassland,33,10059.3996875,4357.7958125,3881.439375,1820.1645,0
EWT,reserve_75,-0.0190317096605355,-0.0193560590523288,-0.018800705482249,-0.0180364906707653,-0.0180681293473063,1310,569.9936,154.180538461538,169.0013,94.8811426208121,13.8054092852445,4.53940101201739,13,12,0,16.1775229007634,56.6681755725191,136.266199541985,3.50289571030959,0.415863770788288,0.118719997733399,209.111898015267,0.194444444444444,3.07140009391061,9,0.010496106870229,,Grassland,33,20911.1898015267,5666.81755725191,13626.6199541985,1617.75229007634,0
EWT,reserve_76,0.0495266838541443,0.0513902661364554,0.0521850591676292,0.0548924703814748,0.0630161343899171,2000,899.9948,328.066188888889,210.0003,338.428289145727,52.0343265720858,7.84467941451432,9,9,0,4.384997,12.0900675,58.076135,2.75714384753285,0.208176172536275,0.0755042841607831,74.5511995,0.158730158730159,1.75461822850336,7,,,Savanna,203,7455.11995,1209.00675,5807.6135,438.4997,0
EWT,reserve_77,0.0101833082902739,0.011270702459472,0.0110185150176533,0.0108611281198912,0.0105299776650343,350,580.0027,169.292335,165.2502,64.5640401867057,9.79735787415034,6.438592289212,20,17,0,9,51.7572091428572,83.0170754285714,5.75080101587302,0.623452571361533,0.108411431666774,143.774284571429,0.261437908496732,3.27957504359482,9,0.534997142857143,,Grassland,33,14377.4284571429,5175.72091428572,8301.70754285714,900,0
EWT,reserve_78,0.0435858711362689,0.0466831462647098,0.0473260895001028,0.0514229650108323,0.0590177214808871,900,569.9936,126.399775,69.55025,58.6093184528993,21.7222241646836,13.8213816039231,12,8,0,12.0533906666667,3.500005,27.6542547777778,0.290375139808516,0.126562983820215,0.435860259606505,43.2076504444445,0.107142857142857,2.49928500148623,7,0.0777224444444445,,Savanna,203,4320.76504444445,350.0005,2765.42547777778,1205.33906666667,0
EWT,reserve_79,-0.0678996562115142,-0.064471371183707,-0.0632987641483603,-0.061612606094788,-0.0605425747283594,2300,899.9948,191.120815789474,102,135.789144181772,19.1182854665301,3.53968847484566,19,15,0,20.6761556521739,7.82112182608696,28.7177039130435,0.378267699163149,0.272344956608269,0.719979414607129,57.2149813913043,0.193939393939394,3.01231773804461,11,0.0304131304347826,,Albany Thicket,87,5721.49813913043,782.112182608696,2871.77039130435,2067.61556521739,0
EWT,reserve_80,0.00908540589493143,0.00999542088125715,0.00972901635024788,0.0096006856999586,0.00968269944750366,7200,4400,468.589866666667,86.6004,1241.55806569296,130.232053431023,12.3731416242605,15,11,61.1111111111111,31.3090175,38.1144743055556,147.150260416667,1.21736411260927,0.259017375828161,0.212769025425754,216.573752222222,0.141414141414141,4.12876213477232,9,0.0199652083333333,,Savanna,203,21657.3752222222,3811.44743055556,14715.0260416667,3130.90175,6111.11111111111
EWT,reserve_81,0.0103213481204287,0.0113545224380402,0.0110751400827111,0.0108656342977469,0.0104156778443221,300,269.9977,86.186875,30.49995,241.009404272095,81.4442935018371,2.46034625210932,4,3,0,3.15,37.1796893333333,0,11.803075978836,,,40.3296893333333,0,1.34377319816039,3,0.045833,2016,Grassland,33,4032.96893333333,3717.96893333333,0,315,0
EWT,reserve_82,-0.0268420725517932,-0.0281482903535685,-0.0275329201874225,-0.0275505291279924,-0.0282011334763765,13400,569.9936,158.971811111111,169.0013,108.573238257472,21.2192054495263,11.0086844999831,9,8,0,3.9244421641791,1.63850955223881,2.25297382835821,0.417514001657237,0.72726524010837,1.74189425317867,7.81592554477612,0.107142857142857,2.69627614784264,7,0.00102611194029851,,Nama-Karoo,33,781.592554477612,163.850955223881,225.297382835821,392.44421641791,0
EWT,reserve_83,-0.016174206719659,-0.0164221170134398,-0.0157952880864627,-0.015266083142078,-0.0151548559979564,2000,569.9936,161.320133333333,135.50065,70.7017915635966,14.9079566233886,5.28800562215181,12,11,0,6.3,2.59373935,18.6777858,0.411704658730159,0.138867603353712,0.337299081778741,27.57152515,0.170454545454545,2.96052101921974,8,0.00687495,,Nama-Karoo,33,2757.152515,259.373935,1867.77858,630,0
EWT,reserve_84,0.0102390757483661,0.011405889864349,0.0111420970009593,0.0111038712775836,0.0107811866123313,200,227.4993,99.7054555555556,86.6004,39.1141930238328,18.3475690236559,13.5305459913265,9,6,0,4.725,21.87498,39.56006,4.6296253968254,0.552956188640765,0.119438645947453,66.16004,0.166666666666667,2.9824768117576,4,0.936245,,Grassland,33,6616.004,2187.498,3956.006,472.5,0
EWT,reserve_85,0.00875214845645227,0.00969113690007938,0.00943478974372159,0.00932219145370651,0.00951139343017691,1387,899.9948,164.939873333333,58.0003,293.831214191028,37.2130295168807,9.53706192355804,15,10,0,12.7920245133381,20.6542173756309,106.878599855804,1.61461677579611,0.193249325903377,0.11968742601977,140.324841744773,0.0888888888888889,2.56133783436741,9,0.112292357606345,,Savanna,203,14032.4841744773,2065.42173756309,10687.8599855804,1279.20245133381,0
EWT,reserve_86,0.00646868752348803,0.00714229409384167,0.00699577788561706,0.00699265431944127,0.00685766143094559,250,899.9948,242.015766666667,130.8002,238.302477704958,51.1406483816743,11.5888128258185,6,6,0,28.7998336,14.19996,65.768276,0.493057015440534,0.215908958902922,0.43789856373915,108.7680696,0.133333333333333,3.19025884536076,5,,,Savanna,203,10876.80696,1419.996,6576.8276,2879.98336,0
EWT,reserve_87,-0.016426676897057,-0.0166374424867768,-0.0159766804274825,-0.015619202815487,-0.0153343128490491,5000,569.9936,159.812216666667,170.0014,108.129270810818,17.720285385644,5.87087910284837,12,11,0,7.511016,18.108089,19.450935,2.41087077966549,0.930962393324537,0.386151925344463,45.07004,0.161616161616162,3.08915591145259,9,0.00274998,,Nama-Karoo,33,4507.004,1810.8089,1945.0935,751.1016,0
EWT,reserve_88,0.0414881855917554,0.0439955587370892,0.0429308319091757,0.0460070390566477,0.0545733652581286,512,899.9948,174.23602,62.9999,81.8951765849804,29.4803393213179,20.9314080439808,15,9,0,18.0908484375,10.45896796875,29.4027896484375,0.578135846136984,0.355713457593838,0.61527659973112,57.9526060546875,0,2.72993624561633,9,0.367089453125,2007,Savanna,203,5795.26060546875,1045.896796875,2940.27896484375,1809.08484375,0
EWT,reserve_89,0.0061907671978389,0.00687041045271489,0.00673457190572301,0.00674556666170627,0.00661816159592324,4000,4400,581.133183333333,177.4995,547.10482878249,76.608751721183,17.9789300236705,12,10,17.6,17.3511665,32.15112785,92.042791575,1.8529663610801,0.349306309596249,0.188511954093239,141.545085925,0.15,4.03977501384929,8,0.0294999,,Savanna,203,14154.5085925,3215.112785,9204.2791575,1735.11665,1760
EWT,reserve_90,-0.0114927827840015,-0.0115358095854217,-0.0110852052914555,-0.0101445266517901,-0.0110527336689634,1000,569.9936,172.5174,173.00075,87.0769220982981,16.0970713813383,8.14094033956139,14,13,0,5.21502,22.9825634,31.5000166,4.40699429724143,0.729604802811438,0.165556103230752,59.6976,0.207692307692308,2.22793787369202,10,0.0137499,,Savanna,203,5969.76,2298.25634,3150.00166,521.502,0
EWT,reserve_91,0.0311174484234681,0.0336216122818709,0.0348493977431485,0.0397981700715239,0.0455405094178009,450,210.0003,112.607,102,56.3881304294574,23.7650425243463,17.766519364092,7,5,0,0,38.7776544444444,37.8333622222222,,1.02495924672715,,76.6110166666667,0.15,2.45123306347929,4,0.152776888888889,2016,Savanna,203,7661.10166666667,3877.76544444444,3783.33622222222,0,0
EWT,reserve_92,-0.00931277468756175,-0.00943914565394318,-0.00906913244830491,-0.00877712340681982,-0.00975767367541266,640,899.9948,188.5368875,136.50075,109.703007668947,16.3603055937278,2.65369135315252,16,15,0,12.2796559375,68.70704734375,53.20925875,5.59519319543231,1.29126112556022,0.230780436074013,134.19596203125,0.233333333333333,2.87456290466912,10,0.02148421875,,Grassland,33,13419.596203125,6870.704734375,5320.925875,1227.96559375,0
EWT,reserve_93,0.0276760688202995,0.029839660823328,0.0299954601582914,0.0340128397027091,0.0413605045912638,4280,899.9948,222.767341176471,171.0015,92.2606183982136,21.2932156956379,11.5151520392021,17,14,0,17.2827252336449,37.8295355140187,30.0799523364486,2.18886402477629,1.25763282770165,0.574559595053047,85.1922130841122,0.267857142857143,2.64520997223218,8,0.0135397663551402,,Savanna,203,8519.22130841122,3782.95355140187,3007.99523364486,1728.27252336449,0
EWT,reserve_94,0.026501403586234,0.0287516664486757,0.0286135114492511,0.0313297001431872,0.0406827598767976,5000,899.9948,192.893095652174,161.4991,134.428777189768,19.2116797313453,4.29387037622774,23,18,0,16.8919932,30.8111365,48.9704281,1.82400834141941,0.629178418393283,0.344942730855971,96.6735578,0.247474747474747,2.60501655301534,11,0.0548898,2016,Savanna,203,9667.35578,3081.11365,4897.04281,1689.19932,0
EWT,reserve_95,0.00288381503548052,0.00352440244561111,0.00348493771446123,0.00371320917810027,0.00395479525484805,3600,1417.49,239.046990909091,135.50065,98.884469277406,20.66450723844,6.25239021104609,22,18,0,10.9124904444444,53.4416288888889,45.16517,4.89728986806088,1.18324870445277,0.241612960704996,109.519289333333,0.222222222222222,2.66865414763875,12,0.0313749722222222,,Grassland,33,10951.9289333333,5344.16288888889,4516.517,1091.24904444444,0
EWT,reserve_96,0.0033356291681146,0.00385379035341748,0.00381308287439738,0.00397174239149746,0.00373496823549255,95000,899.9948,203.904873684211,169.0013,162.941558955269,26.1874038857132,13.4237060053989,19,12,0,2.84889416842105,12.6270700073684,18.1058743421053,4.43227064990159,0.697401835933663,0.157346401206151,33.5818385178947,0.25,2.23091997508168,8,0.00414946315789474,,Savanna,203,3358.18385178947,1262.70700073684,1810.58743421053,284.889416842105,0
EWT,reserve_97,0.05989267558808,0.0594769633872785,0.0590588530851891,0.0572425347239467,0.054034490950527,1600,899.9948,194.620684210526,136.0003,148.251289640074,26.0791859851429,8.44490282441667,19,14,0,14.616384875,17.4668554375,31.73636025,1.19501884952246,0.550373618773754,0.460556433058514,63.8196005625,0.228571428571429,3.25605837844982,10,0.0780936875,,Savanna,203,6381.96005625,1746.68554375,3173.636025,1461.6384875,0
EWT,reserve_98,0.0393004793749549,0.0408146941681773,0.0399478144620529,0.0419415958467859,0.0483071778371625,2630,899.9948,187.509433333333,169.0013,142.66890773706,31.2700575553878,10.4517309667554,15,9,0,17.6046308745247,10.1464152091255,24.2014148288973,0.576349216376251,0.419248844782839,0.727421557747284,51.9524609125475,0.19047619047619,2.54989829205037,7,0.0652661216730038,2003,Savanna,203,5195.24609125475,1014.64152091255,2420.14148288973,1760.46308745247,0
EWT,reserve_99,0.0434491682770583,0.0457465794025408,0.0462514466697031,0.0495109005385176,0.0577799616388616,2330,899.9948,200.278647368421,169.0013,49.8916832731071,15.0791801577987,10.8958564417861,19,14,0,21.215737167382,56.1684888841202,67.3082528755365,2.64749173884357,0.834496313371624,0.315202612770431,144.692478927039,0.238095238095238,2.65714815404929,9,0.0536265665236051,1998,Savanna,203,14469.2478927039,5616.84888841202,6730.82528755365,2121.5737167382,0
EWT,reserve_100,0.0465797446761456,0.0501445795628544,0.0515442184598408,0.0586275192944211,0.0623878597550589,120,213.501,82.61875,53.7499,47.3910013157,25.6137927513086,21.1912739376948,8,4,0,7.1167,17.9999,43.25005,2.52924810656625,0.416182177824072,0.164547786649958,68.36665,0,2.48003149881513,4,0.941249166666667,1996,Savanna,203,6836.665,1799.99,4325.005,711.67,0
EWT,reserve_101,0.0467363996944191,0.0503021976890091,0.0515131436966712,0.059049542569863,0.0623851824425342,305,179.999,72.0498,52.5001,48.9420987405729,28.8503192002087,20.954701771633,5,3,0,0,17.7048196721312,47.4098754098361,,0.373441598803652,,65.1146950819672,0,2.42734536364962,3,0.0844259016393443,,Savanna,203,6511.46950819672,1770.48196721312,4740.98754098361,0,0
EWT,reserve_102,0.0591619985800766,0.0591224794561623,0.0589127204691567,0.0571293269739807,0.0539899801474429,3200,1417.49,248.154583333333,152.5008,210.672782756164,29.561769213326,5.8067548824536,18,14,0,17.246086875,11.73904884375,7.0596829375,0.680678981199322,1.66282947090922,2.44289821903918,36.04481865625,0.194805194805195,3.3234942043827,11,0.03529684375,,Savanna,203,3604.481865625,1173.904884375,705.96829375,1724.6086875,0
EWT,reserve_103,0.0538799429420109,0.0539515852026581,0.0549389907086901,0.0551481188403082,0.0518108241392661,4000,899.9948,214.605564705882,171.0015,179.063284469738,29.5139719105359,10.2974379759045,17,13,0,15.62123,15.8829607,13.7306905,1.01675480739993,1.15674886852923,1.13768713962346,45.2348812,0.239316239316239,2.9536064559144,9,0.01748755,1970,Savanna,203,4523.48812,1588.29607,1373.06905,1562.123,0
EWT,reserve_104,0.0184917976361669,0.0201768505056069,0.0196311758597764,0.0189689381363025,0.0273225165769744,2400,899.9948,161.528515789474,86.6004,232.78841241139,24.0380136672588,4.92983415837646,19,13,0,6.99269725,20.3250175,71.5413004583333,2.90660624553709,0.284101873600097,0.0977435020778333,98.8590152083334,0.184615384615385,2.64509962434676,10,0.0783124166666667,1996,Savanna,203,9885.90152083334,2032.50175,7154.13004583333,699.269725,0
