reserve_name,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,source,elevation_sd_1000,elevation_mean,MAT,MAP,Biome,days_since_last_fire,fire_events_since_2001,prop_burned_area,n_deposition,tree_cover_sd_50,tree_cover_sd_100,tree_cover_sd_500,tree_cover_mean,canopy_height_sd_50,canopy_height_sd_100,canopy_height_sd_500,canopy_height_mean,woody_cover_sd_venter2019,woody_cover_trend_significance_sd_venter2019,woody_cover_trend_sd_venter2019,woody_cover_mean_venter2019,woody_cover_trend_significance_venter2019,woody_cover_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
reserve_134,4280,899.9948,222.767341176471,171.0015,92.2606183982136,21.2932156956379,11.5151520392021,17,14,0,17.2827252336449,37.8295355140187,30.0799523364486,2.18886402477629,1.25763282770165,0.574559595053047,85.1922130841122,0.267857142857143,2.64520997223218,8,0.0135397663551402,,EWT,3.10866034851353,1063.21364373066,19.693076923077,606.270769230769,Savanna,6673.90497737557,0.307692307692308,0.0633484162895928,1017.24279785156,18.1210910319642,21.5509940414706,26.8309783979495,44.883039860019,0.710368368758183,0.874753898292791,1.10811377796709,1.27504406910858,0.0517800132370663,0,0.273013570894622,0.364659400659879,1,0.472118978771233,0.0276760688202995,0.029839660823328,0.0299954601582914,0.0340128397027091,0.0413605045912638,203,8519.22130841122,3782.95355140187,3007.99523364486,1728.27252336449,0
reserve_135,5000,899.9948,192.893095652174,161.4991,134.428777189768,19.2116797313453,4.29387037622774,23,18,0,16.8919932,30.8111365,48.9704281,1.82400834141941,0.629178418393283,0.344942730855971,96.6735578,0.247474747474747,2.60501655301534,11,0.0548898,2016,EWT,4.22852400225723,1091.00426457789,19.7694444444445,557.103703703704,Savanna,5935.25797872341,0.382978723404255,0.191489361702128,1017.24279785156,16.9639186633214,20.5970054729337,26.750932475572,41.4155256601494,0.615922167281033,0.763268964383697,1.01459414367714,1.16112665497819,0.0512186446620707,0,0.264520565535362,0.362372820460846,1,0.337034397963649,0.026501403586234,0.0287516664486757,0.0286135114492511,0.0313297001431872,0.0406827598767976,203,9667.35578,3081.11365,4897.04281,1689.19932,0
reserve_136,3600,1417.49,239.046990909091,135.50065,98.884469277406,20.66450723844,6.25239021104609,22,18,0,10.9124904444444,53.4416288888889,45.16517,4.89728986806088,1.18324870445277,0.241612960704996,109.519289333333,0.222222222222222,2.66865414763875,12,0.0313749722222222,,EWT,46.4879866193127,1409.90702008697,15.5333333333334,968.514285714286,Grassland,2655.47651006711,4.24161073825503,0.711409395973154,716.503540039063,10.899617160114,16.372626316391,28.650321890895,20.5034332733848,0.687958070669163,1.08180480753039,2.17035490993543,1.21914411313569,0.122417406615541,0,0.543480205658026,0.594682516719406,1,0.688952959683561,0.00288381503548052,0.00352440244561111,0.00348493771446123,0.00371320917810027,0.00395479525484805,33,10951.9289333333,5344.16288888889,4516.517,1091.24904444444,0
reserve_137,95000,899.9948,203.904873684211,169.0013,162.941558955269,26.1874038857132,13.4237060053989,19,12,0,2.84889416842105,12.6270700073684,18.1058743421053,4.43227064990159,0.697401835933663,0.157346401206151,33.5818385178947,0.25,2.23091997508168,8,0.00414946315789474,,EWT,1.05335930115576,1028.32601292878,20.866269165247,334.315332197615,Savanna,6531.62952853598,0.20893300248139,0.0878411910669975,308.579147338867,3.88312693231141,4.93269417400466,6.37398503634439,3.01182433954827,0.096750575545513,0.13089308886569,0.178784730097332,0.0592051605455605,0.0512702429102047,0,0.357228376501487,0.180406021384568,1,0.434474554131771,0.0033356291681146,0.00385379035341748,0.00381308287439738,0.00397174239149746,0.00373496823549255,203,3358.18385178947,1262.70700073684,1810.58743421053,284.889416842105,0
reserve_138,30000,580.0027,151.413504545455,106.3745,74.4675922667272,6.99679070440314,1.02538862492729,22,22,0,7.67470341333333,20.1975941666667,35.24394277,2.63171005821244,0.573079870730555,0.217759501637431,63.11624035,0.251748251748252,2.76871141047857,13,,1988,HC,28.1498658976569,1459.19811605124,14.3696,461.5996,Nama-Karoo,6896.71893147503,0.111498257839721,0.0638792102206736,244.833255767822,0.723339254785384,1.08723717781953,2.34996456315573,0.708346812165457,0.0263975134686762,0.0401682133904891,0.0900770688639865,0.0236036863031982,0.0877164922330747,0,0.314593222409162,0.263755550151178,1,0.549839185601403,-0.0528874911698336,-0.0529962023946999,-0.0527621923260767,-0.0547657419161259,-0.0631551298162688,33,6311.624035,2019.75941666667,3524.394277,767.470341333333,0
reserve_139,1200,899.9948,204.560085714286,136.50075,259.583988465313,30.9012285188345,6.35275266238504,14,14,0,0.980205,0.682084,0.937995416666667,0.695858519391352,0.727171996664874,1.0449997756741,2.60028441666667,0.2,2.91356694257876,10,,2005,HC,37.1416057793445,184.356413166856,19.2222222222223,905.577777777778,Savanna,6020.25,0.571428571428571,0.0892857142857143,266.016876220703,14.1397293389512,20.722211372214,32.8364683640631,60.6769998900017,1.24570145915292,1.87863062145087,3.15142341412996,3.60922421080741,0.087518982691993,0,0.46023608270598,0.786432329023536,1,0.0689016130996841,-0.0301775804312609,-0.0305861378876187,-0.0295615470845645,-0.0303222476099286,-0.0355276226850662,203,260.028441666667,68.2084,93.7995416666667,98.0205,0
reserve_140,650,200,139.8124875,173.00075,20.3988466366404,9.08101588864209,6.15368343957919,8,8,0,0,14.1723169230769,40.7538653846154,,0.347753931788443,,54.9261823076923,0.125,2.52638747620353,4,,1985,HC,22.4965398437437,68.4219409282701,19.7,852,Albany Thicket,7305,0,0,266.016876220703,14.757499434419,22.6795456864358,37.2662356240409,44.3174454536824,0.971479731453137,1.45085225707673,2.44268571308681,2.0526912409941,0.109443524993371,0,0.378268363783811,0.68543925014458,1,-0.0513939150414554,-0.0327102187979192,-0.0334929657439975,-0.0329668989154692,-0.0347620423817248,-0.0386095764684286,87,5492.61823076923,1417.23169230769,4075.38653846154,0,0
reserve_141,3237,4400,568.516966666667,171.0015,2256.25126695618,236.80655429865,5.13951266325569,15,11,1.35928328699413,0.672846987951807,0.17176453506333,1.80617766450417,0.255280231819412,0.0950983607199477,0.372525361804048,2.65078918751931,0.141414141414141,2.66212474580431,9,0.104464071671301,2000,HC,27.4546702059819,240.57839459865,17.8236842105264,564.75,Savanna,7305,0,0,185.267364501953,11.0692909213631,16.3504228024569,27.8183833819169,81.5957201263173,1.09024451925486,1.56966642471363,2.4194763975877,4.16592185212053,0.0944035765774231,0,0.351392046252018,0.804740582586001,1,-0.0459807342553459,-0.0627158055037691,-0.0615135621879804,-0.060877322505844,-0.0599927628606968,-0.0594907792997293,203,265.078918751931,17.176453506333,180.617766450417,67.2846987951807,135.928328699413
reserve_142,250,2949.9863,301.98596,82.5,761.745139897244,67.4294619587716,1.64299186298954,15,14,0,6.5159992,83.1278004,93.145298,12.7574908848976,0.892452997466388,0.0699552134129197,182.7890976,0.119047619047619,3.52588277459464,12,2.4284,2000,HC,18.6436874982236,144.013559322034,17.8166666666667,601.333333333333,Fynbos,7305,0,0,189.222290039063,12.4251219665645,19.562960872544,32.7562489943071,32.2550159254428,1.06957973293913,1.68080102782223,3.01460743817416,2.32642055434369,0.112854659631346,0,0.473105154963265,0.720508776569845,1,-0.412007818096457,-0.0567083046222047,-0.0578299096274387,-0.0594090183908814,-0.0613728724115996,-0.0591367305562424,39,18278.90976,8312.78004,9314.5298,651.59992,0
reserve_143,1200,2949.9863,376.504729411765,171.0015,720.744496730488,56.8993459313027,2.58501421179725,17,17,0,9.85645183333333,67.7248041666667,73.3463475,6.8711139984096,0.923356192572052,0.134382313084279,150.9276035,0.196078431372549,3.49510734537791,12,,1999,HC,6.5154521985495,40.8954788526981,17.9552631578948,639.073684210526,Fynbos,7218.765625,0.015625,0.015625,119.949295043945,3.71837420089342,6.24690962735321,15.0201358336079,6.86717849933258,0.196299780066089,0.321897605576078,0.785665207421955,0.331155973910037,0.0804965217536902,0,0.456775494928331,0.574150446458301,1,-0.490026238555122,-0.055367593253131,-0.0548312597328044,-0.0547356808567462,-0.057439237015385,-0.0587509986146138,39,15092.76035,6772.48041666667,7334.63475,985.645183333333,0
reserve_144,740,899.9948,265.0297375,138.5,148.502687023539,26.3504770352548,9.45169472198022,8,8,0,35.5066221621622,27.2498945945946,106.771626216216,0.767459502910238,0.255216629738435,0.332547357574755,169.528142972973,0,3.62865603335194,8,,2010,HC,21.1161188690085,106.77731092437,19.5214285714286,836.985714285714,Albany Thicket,6772.16129032258,0.258064516129032,0,266.016876220703,14.137499109984,22.9747082809922,38.584166208903,42.1931423102376,0.976277323744,1.61527985274987,2.92028111775716,2.31193829719165,0.112062653381986,0,0.33870972343545,0.702408092682469,1,-0.0925508030607539,-0.0374899166071584,-0.0379689380460711,-0.037671476738284,-0.0391775787217447,-0.0430752804394097,87,16952.8142972973,2724.98945945946,10677.1626216216,3550.66221621622,0
reserve_145,4700,899.9948,162.792628571429,99.75,50.9605133317514,8.76805220554778,2.45908284108175,14,14,0,31.2947056170213,4.05553095744681,8.61320680851064,0.129591599520942,0.470850293927643,3.63333962747757,43.9634433829787,0.175324675324675,3.05966393169055,11,,2007,HC,12.8084874886339,424.710886292391,17.7546875,297.609375,Albany Thicket,7305,0,0,179.966125488281,1.40008845042162,2.04847443675959,4.35092480602958,1.2543135487321,0.0339684928120397,0.0504417431254156,0.110731485493319,0.0269553695048733,0.0977692343004964,0,0.403393202156681,0.201574288194781,1,0.547405782116569,-0.0556260545268381,-0.055634872571577,-0.0556065846172695,-0.0551024416368761,-0.0577666508212477,87,4396.34433829787,405.553095744681,861.320680851064,3129.47056170213,0
reserve_146,3500,899.9948,197.924663636364,139.87515,58.5807140694612,11.4665768211755,3.02243289850367,22,22,0,23.54876,18.0757321428571,40.7742528,0.76758742892862,0.443312406766094,0.577539951878652,82.3987449428572,0.233766233766234,3.0939873817659,14,,1999,HC,59.8061150440941,1209.01466149202,14.1944444444445,639.153333333333,Albany Thicket,7021.17218543046,0.0993377483443709,0,217.168685913086,5.2523668273955,7.93983756641715,15.9958940734263,8.21269965372576,0.183206411309121,0.284790426145953,0.621165731531524,0.28140475847871,0.132662700414283,0,0.468386741185187,0.504199306971268,1,0.510433723346639,-0.059951769435539,-0.0599235229550584,-0.0611080009050593,-0.0600176526714761,-0.058440872078257,87,8239.87449428572,1807.57321428571,4077.42528,2354.876,0
reserve_147,8086,899.9948,179.843517647059,102,55.7911623306773,9.85526457299216,2.39114545819478,17,17,0,11.6363093742271,37.2828914172644,26.6996566905763,3.20401342197392,1.39638092913844,0.435822434313701,75.6188574820678,0.199095022624434,3.37032206790072,13,,1998,HC,22.2913633300363,595.208448811623,17.3160714285715,438.722321428571,Albany Thicket,7305,0,0,251.411239624023,8.89114228205761,12.592106772117,20.7860594365379,17.1155511434481,0.313180710331934,0.454409090938589,0.79644079237695,0.529240934592602,0.147701212378215,0,0.463298497236784,0.453980663371305,1,0.217981341280301,-0.0601640750553191,-0.0590949973559312,-0.0589760973208174,-0.0581655877151426,-0.0569373299535684,87,7561.88574820678,3728.28914172644,2669.96566905763,1163.63093742271,0
reserve_148,4500,4400,970.76385,391.7473,473.319731907195,146.948554564705,43.3075940334159,12,9,1.95555555555556,1.0744432,13.083287,6.27107084444445,12.1768065543158,2.08629232941779,0.171333290063507,20.4288010444445,0.0972222222222222,3.14473854258979,8,0.355975911111111,1999,HC,45.3512753036745,938.149799050055,14.894,251.344,Fynbos,7305,0,0,130.378295898438,0.649621328358891,1.07569949731349,3.00047772403421,0.65027615828332,0.0233698823253431,0.0400707007853626,0.112747910907278,0.0234161673491903,0.0857293485473044,0,0.459851985601563,0.238010587779736,1,0.0831029799146903,-0.0216878752546319,-0.0224494208295727,-0.0218968555672032,-0.0212393309280537,-0.0205130687955579,39,2042.88010444445,1308.3287,627.107084444445,107.44432,195.555555555556
reserve_149,10000,899.9948,219.288973684211,169.0013,35.3581913455201,9.15449922053976,3.32578635937928,19,19,0,3.18593259,3.8384899,5.86726548,1.20482458167767,0.654221274473505,0.543001267091122,12.89168797,0.218623481781377,2.27157513468277,13,,1985,HC,38.4759955664337,1263.4866333725,15.6767716535433,281.971653543307,Nama-Karoo,6226.22580645161,0.357142857142857,0.163594470046083,165.145278930664,1.12084215875858,1.79582619631013,4.08580689863058,1.02083761582009,0.0194782133911127,0.0313252296401327,0.0776732759261695,0.0166667431504827,0.0921452769471816,0,0.3185696686419,0.215578347384612,1,0.246431775795108,-0.0324234942050849,-0.0338256074235435,-0.0332338330720297,-0.0325652148661013,-0.0355697739276498,33,1289.168797,383.84899,586.726548,318.593259,0
reserve_150,13700,569.9936,199.860777777778,171.0015,80.3667544854331,32.4290582552735,16.4040771187146,9,7,0,2.08212481751825,0.692339598540146,1.77956167883212,0.332515895644224,0.389050633521459,1.17002115874101,4.55402609489051,0.119047619047619,2.06469485098632,6,0.00501821897810219,1996,HC,75.707191399118,831.598890508204,15.96269035533,277.182741116751,Fynbos,7093.2598540146,0.0408759124087591,0.0408759124087591,133.893569946289,4.10190596544255,6.33392599181391,12.0273526189686,6.25834394794114,0.0826102481835266,0.125542116279232,0.251477092649494,0.107692836725813,0.113844155986723,0,0.495461452042564,0.284290331149335,1,0.335215813689409,-0.0290908639875385,-0.0297057179296862,-0.0287387405312929,-0.0275666424461565,-0.027552818607664,39,455.402609489051,69.2339598540146,177.956167883212,208.212481751825,0
reserve_151,3500,4400,590.451415789474,179.999,343.179265873555,54.3482831144508,6.39114694088287,19,16,5.02857142857143,6.42856457142857,37.4856086571429,35.7831248571429,5.83110089984096,1.04757784030313,0.179653526546196,79.6972980857143,0.198863636363636,3.59768213032844,11,0.111927942857143,1996,HC,23.5433611668806,99.837360047142,17.1739130434783,604.554347826087,Fynbos,5856.49122807018,0.64327485380117,0.12280701754386,120.32349395752,8.12852308701768,12.8439038858973,23.4176148152854,13.0860686536589,0.261529716656086,0.415297022433765,0.786025654610965,0.362500842151836,0.134910620420193,0,0.699036958256742,0.612955947425257,1,-0.124230827602318,-0.0303169948005311,-0.0317382906052031,-0.0310212568608437,-0.0298680219109393,-0.0305004163512081,39,7969.72980857143,3748.56086571429,3578.31248571429,642.856457142857,502.857142857143
reserve_152,3000,4400,623.516035,189.9995,625.713527406004,54.8099024552818,8.13364219239126,20,20,4.4,10.0824800666667,8.2326582,12.6255385,0.81653106632144,0.652063925827797,0.798578220379801,30.9406767666667,0.1625,3.85763701149443,16,,2004,HC,18.4588105393067,503.957136342909,16.8954545454546,446.127272727273,Albany Thicket,7305,0,0,149.263000488281,12.5869206268175,17.6190479315053,26.243927693367,23.813819700525,0.259860986922063,0.364242284700687,0.551868151383741,0.385307916867091,0.0761652361000387,0,0.491728980000223,0.398955628717687,1,0.395502274179353,-0.033662397811319,-0.0342779023372858,-0.0336900448565355,-0.0327323061185829,-0.0339271974803279,87,3094.06767666667,823.26582,1262.55385,1008.24800666667,440
reserve_153,1600,2949.9863,376.554582352941,171.0015,306.715794704274,34.7775842046716,7.24290804867824,17,14,0,22.259095875,31.07421875,79.0745649375,1.39602340205114,0.39297362906215,0.281495015402152,132.4078795625,0.175324675324675,2.26666977092356,11,0.80271475,2001,HC,12.5372186717737,107.042240587695,16.7333333333334,411.277777777778,Fynbos,7280.51428571429,0.0142857142857143,0,128.408187866211,0.80871846871869,1.1573779968171,2.52854167180402,0.667374546290415,0.0258004477772268,0.0375899663041284,0.0830303935467133,0.0178652782182895,0.0585052349128335,0,0.493305928718451,0.376023987203244,1,0.342946569156161,-0.0148910066280187,-0.0156416575467704,-0.0151320105745107,-0.0147098560480659,-0.0143458397204028,39,13240.78795625,3107.421875,7907.45649375,2225.9095875,0
reserve_154,7000,569.9936,209.070771428571,171.0015,260.992698033596,44.7230848673982,8.60398721999735,7,7,0,2.322,3.518581,14.0767703428571,1.51532342807924,0.249956553548904,0.164952609401505,19.9173513428571,0.119047619047619,2.16509547965603,6,,1991,HC,28.9028250779643,534.078019348799,17.5130434782609,309.189130434783,Fynbos,7276.28664495114,0.00651465798045603,0.00651465798045603,116.648826599121,1.86361910834686,2.91110730236152,5.96079242018562,2.15108531086751,0.0480760386371233,0.0748720184103204,0.161549394866039,0.0488730832817827,0.0824156740125065,0,0.358417125045567,0.299166328686268,1,0.369996051311547,-0.0168189357828698,-0.0171566529228356,-0.0168174010839958,-0.0159068653142546,-0.0151687051128565,39,1991.73513428571,351.8581,1407.67703428571,232.2,0
reserve_155,3300,899.9948,167.651772727273,106.3745,173.809540891854,14.179369979279,1.40255975369789,22,20,0,8.07425418181818,4.334767,24.409451,0.536862836168961,0.177585599938319,0.330783932085084,36.8184721818182,0.269230769230769,2.80937907388323,13,0.0208332121212121,2004,HC,24.7520615912415,421.974052718287,16.5946808510639,510.308510638298,Succulent Karoo,7305,0,0,149.263000488281,1.61412936106091,2.46011668845195,5.41581106777395,1.63756567462302,0.0422826475754377,0.0627118420735951,0.13581976118368,0.0383058027598132,0.100516088929493,0,0.361646348021081,0.290938848508643,1,0.305053880619069,-0.0326220254647748,-0.0336680775148912,-0.0330887003873912,-0.0317760520134024,-0.0335759550840701,6,3681.84721818182,433.4767,2440.9451,807.425418181818,0
reserve_156,1250,213.501,61.10008,13.7499,192.534415938616,64.5639984476223,0.713819763270071,5,3,0,0.18120072,0,0.00819992,,,22.0978643694085,0.18940064,0,1.26912127657122,3,0.05499968,1999,HC,105.527524791492,655.848435814455,16.4970588235294,315.852941176471,Fynbos,4600.62068965517,0.689655172413793,0.327586206896552,133.893569946289,12.1926327126404,19.0003908394868,34.0797089436015,23.0851453066243,0.240559559583957,0.364808753313508,0.677947259535555,0.382938627072502,0.0913281968591185,0,0.575292258511558,0.399501982499098,1,0.730016470816289,-0.0304654117310154,-0.0303038229197628,-0.0292984982891842,-0.0281665223516976,-0.0283141176109301,39,18.940064,0,0.819992,18.120072,0
reserve_157,2500,899.9948,215.803618181818,102,318.409341210134,43.7438880192291,4.73702046144043,11,9,0,5.12020984,2.7359848,18.67321016,0.53435013124384,0.146519252798899,0.274200836178025,26.5294048,0.0972222222222222,2.04752907003794,8,0.02749984,1995,HC,17.7218551369858,199.388976377953,17.114705882353,380.364705882353,Fynbos,7305,0,0,121.811141967773,2.59326991196921,3.82819021739808,6.9946320873731,2.48455078099875,0.0594265841176236,0.0893898304790078,0.169025298110286,0.0486335624411984,0.0571715256229808,0,0.307019032996051,0.301005531440504,1,0.847501557058094,-0.0156756873479536,-0.0160259318901184,-0.0153952677952507,-0.0146877231247138,-0.0140123026723012,39,2652.94048,273.59848,1867.321016,512.020984,0
