NAME,WDPAID,WDPA_PID,PA_DEF,ORIG_NAME,DESIG_ENG,DESIG_TYPE,GIS_AREA,STATUS,VERIF,MAP,MAT,elevation_mean,Biome,fire_events_since_2001,n_deposition,prop_burned_area,woody_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5
Blandfort Game Lodge,555570179,555570179,1,Blandfort Game Lodge,Nature Reserve,National,16.9402585547816,Designated,State Verified,564.269565217391,17.3413043478261,1329.66555043951,Grassland,0.0526315789473684,401.978271484375,0.0526315789473684,0.391189074066521,0.00240682227937928,0.00225615653411031,0.00198385870048936,0.00211814425112862,0.00269777375705447
Blenheim Hunting Farm,555570180,555570180,1,Blenheim Hunting Farm,Nature Reserve,National,32.8915293371437,Designated,State Verified,539.39756097561,17.669512195122,1275.44217540843,Grassland,0.232258064516129,401.978271484375,0.0709677419354839,0.0518126299828825,0.00215053943120341,0.00201615838313299,0.00172128479868128,0.00183759169598438,0.00239244949462212
Blomhoek Pleasure,555570181,555570181,1,Blomhoek Pleasure,Nature Reserve,National,1.908677331983,Designated,State Verified,720.4,14.15,1735.63059701493,Grassland,0,943.659790039063,0,0.719858835532033,0.0131122449215125,0.01276398294141,0.0125307819433875,0.0134797603954871,0.0154735655655764
Bloudrif Reserve,555570182,555570182,1,Bloudrif Reserve,Nature Reserve,National,15.9308427423035,Designated,State Verified,498.71,17.7650000000001,1253.93078651685,Grassland,0,759.93310546875,0,0.66850193933959,0.00729548697611378,0.00705455461736761,0.00687573979825601,0.00716800721122285,0.00925941592499534
Bosbok Game Reserve,555570184,555570184,1,Bosbok Game Reserve,Nature Reserve,National,6.26596835697409,Designated,State Verified,604.375,16.1,1451.81489841986,Grassland,0,549.210327148438,0,0.430716676786374,0.00459102136937104,0.00459540486232697,0.00412743221723135,0.00412561457085876,0.00496488295682608
Boschpoort Game Reserve,555570185,555570185,1,Boschpoort Game Reserve,Nature Reserve,National,31.0235738657572,Designated,State Verified,573.81,16.3525,1393.05821532929,Grassland,0,435.373474121094,0,0.517000571364292,-0.00216559548933428,-0.00211771920458026,-0.00234063776373028,-0.00216209487761993,-0.00152757957736191
Boschrand Farming,555570186,555570186,1,Boschrand Farming,Nature Reserve,National,7.03631885751726,Designated,State Verified,467.55,16.27,1442.46031746032,Grassland,0,287.950744628906,0,0.354993245120964,-0.00522399951369761,-0.00500498730022071,-0.00504372484682649,-0.00492573010352257,-0.00426593660824424
Boskoppie Game Reserve,555570187,555570187,1,Boskoppie Game Reserve,Nature Reserve,National,3.33486745613742,Designated,State Verified,576.025,17.625,1311.95896328294,Grassland,0.0625,916.065185546875,0.0625,0.716113189617361,0.0110247352030426,0.0108042131261181,0.0112618488402175,0.0125768373039577,0.0136555584809047
Boslaagte Private Nature Reserve,555570188,555570188,1,Boslaagte Private Nature Reserve,Nature Reserve,National,3.67303604375948,Designated,State Verified,608.86,16.73,1398.14872798434,Grassland,0,818.64892578125,0,0.41011661671817,0.00983916666683323,0.00972233361958348,0.00942423130837015,0.00961904787293569,0.0113720967917272
Brakfontein Reserve,555570189,555570189,1,Brakfontein Reserve,Nature Reserve,National,13.7441443787629,Designated,State Verified,520.923529411765,17.4029411764706,1277.29813664596,Grassland,0.03125,654.571716308594,0.03125,0.368482119073975,0.00588257394742375,0.00563581787345842,0.00547868037021301,0.00539446444073886,0.00654558371458268
Broadwoodhill Reserve,555570190,555570190,1,Broadwoodhill Reserve,Nature Reserve,National,4.118963139571,Designated,State Verified,790.5,13.1833333333334,1733.5094017094,Grassland,1.89473684210526,556.246032714844,1,0.477932370768545,0.00736746105631262,0.00715896698810876,0.00689738520139927,0.0069924296204996,0.00772828064606296
Bronkhorstfontein Game Reserve,555570191,555570191,1,Bronkhorstfontein Game Reserve,Nature Reserve,National,3.66334225600154,Designated,State Verified,743.95,15.1166666666667,1640.650390625,Grassland,0,943.659790039063,0,0.626521891619076,0.0131282714275821,0.0129007151040239,0.0124562646217383,0.0138176737085043,0.0154979856345462
Buffalo Valley,555570192,555570192,1,Buffalo Valley,Nature Reserve,National,4.53845928101877,Designated,State Verified,611.6,16.675,1396.3649068323,Grassland,0,503.876281738281,0,0.46377186968396,0.00153156364063291,0.00157406829880717,0.00127054059737635,0.00140699089112334,0.00192610377647737
Camorhi Game Ranch,555570193,555570193,1,Camorhi Game Ranch,Nature Reserve,National,6.30288696354705,Designated,State Verified,746.02,13.46,1785.81952326901,Grassland,0.666666666666667,527.364074707031,0.592592592592593,0.623878757989651,0.0101938420270305,0.00988035255040868,0.0095117746045984,0.00979062661668295,0.0114683286687159
Ceerust Game Reserve,555570194,555570194,1,Ceerust Game Reserve,Nature Reserve,National,5.45466542627644,Designated,State Verified,507.314285714286,18.1071428571429,1252.53333333333,Savanna,0,507.3505859375,0,0.464501347286059,0.00540411187264927,0.00524049322628423,0.00485472936893036,0.0050608894993383,0.00670665109619839
Chanbe Game Lodge,555570195,555570195,1,Chanbe Game Lodge,Nature Reserve,National,11.8882637157829,Designated,State Verified,472.371428571429,18.1214285714286,1233.26872770511,Savanna,0.232142857142857,370.838577270508,0.232142857142857,0.188534139565183,-0.000962536469891804,-0.000904399404512051,-0.00113307113077384,-0.00109262928619484,-0.000366328111397684
Chazen Game Lodge,555570196,555570196,1,Chazen Game Lodge,Nature Reserve,National,5.84034002557821,Designated,State Verified,632.075,16.4,1494.50490196078,Savanna,0.36,1470.22058105469,0.36,0.464734711293124,0.0133932874967691,0.0133142741607365,0.0138663903939975,0.0149580699508607,0.0158325768538359
Chesas Peak Private Nature Reserve,555570197,555570197,1,Chesas Peak Private Nature Reserve,Nature Reserve,National,38.0081364293254,Designated,State Verified,551.681632653061,17.0193877551021,1343.57158753709,Grassland,0,359.695587158203,0,0.305293555038009,-0.000804499634939703,-0.000739973260380384,-0.000898108547945911,-0.00069179818032803,-0.000180324328057554
Cloudy Creek Bird Sanctuary and Nature Reserve,555570198,555570198,1,Cloudy Creek Bird Sanctuary and Nature Reserve,Nature Reserve,National,6.45302218772151,Designated,State Verified,664.25,16.625,1445.51002227172,Grassland,0.0344827586206897,1470.22058105469,0.0344827586206897,0.511522200698785,0.0155876946266719,0.0153174683306307,0.0161833191628871,0.0171741111635686,0.0181303604635721
Craigielea Hunting Lodge,555570200,555570200,1,Craigielea Hunting Lodge,Nature Reserve,National,12.7216396145808,Designated,State Verified,990.111111111111,13.4666666666667,1763.58082497213,Grassland,4.60344827586207,621.933807373047,1,0.421432577221639,0.00971577486983246,0.0093671536661252,0.00895183634826855,0.00926877808191499,0.0103852542880788
Dalmanuthaa Game Reserve,555570202,555570202,1,Dalmanuthaa Game Reserve,Nature Reserve,National,6.0898057010581,Designated,State Verified,618.011111111111,16.5944444444445,1417.58989424207,Grassland,0.0344827586206897,818.64892578125,0.0344827586206897,0.728062959292696,0.0107652112693566,0.0105822947072445,0.0104861162501045,0.0108463162866716,0.0124801222868103
Dawn Valley Private Nature Reserve,555570203,555570203,1,Dawn Valley Private Nature Reserve,Nature Reserve,National,0.302539612991913,Designated,State Verified,622.2,16.675,1403.85714285714,Grassland,0,503.876281738281,0,0.398783907087503,0.00157295759374566,0.00159278082606499,0.00130501202899467,0.0014747573085248,0.00200193550569901
De Ark Game Ranch,555570204,555570204,1,De Ark Game Ranch,Nature Reserve,National,2.35978159964835,Designated,State Verified,907.65,12.95,1875.33230769231,Grassland,1.27272727272727,527.364074707031,1,0.647503874456592,0.00891022433572387,0.00861887718706629,0.0084487884573248,0.00828746961302057,0.00977523031989483
De Kuilen Private Nature Reserve,555570206,555570206,1,De Kuilen Private Nature Reserve,Nature Reserve,National,4.43539707214851,Designated,State Verified,566.9,16.6,1395.68044515103,Grassland,0,549.210327148438,0,0.40191327098172,0.00288839788896568,0.00297414539731746,0.00252688926809335,0.00262126569847538,0.00322838582233537
De Oudekraal Nature Reserve,555570207,555570207,1,De Oudekraal Nature Reserve,Nature Reserve,National,25.8595710797841,Designated,State Verified,573.982352941176,16.5735294117647,1396.96954866775,Grassland,0,503.876281738281,0,0.253465094323003,-0.000114384059722598,-0.000117754268441628,-9.15124597299684e-05,-2.907283708311e-05,0.000554624605962634
De Rust Private Nature Reserve,555570208,555570208,1,De Rust Private Nature Reserve,Nature Reserve,National,6.73271432809877,Designated,State Verified,607.13,16.97,1357.67728237792,Azonal Vegetation,0,759.93310546875,0,0.616157051010891,0.00881157373733719,0.00871154718741831,0.00836677564051462,0.00870395782557745,0.0101558891477789
Diepfontein Reserve,555570210,555570210,1,Diepfontein Reserve,Nature Reserve,National,5.85934632623455,Designated,State Verified,622.73,14.15,1585.89749702026,Grassland,0,433.324401855469,0,0.587661470650756,-7.39067161257573e-05,-0.000122143504129021,-0.000308553644474263,-0.000180199376811117,0.000670855058934966
Doornhoek Game Reserve,555570211,555570211,1,Doornhoek Game Reserve,Nature Reserve,National,12.3449941728728,Designated,State Verified,417.186666666667,18.2233333333334,1175.04623287671,Azonal Vegetation,0,317.439544677734,0,0.406899081419013,-0.00407353893641764,-0.00392068944238222,-0.00385778099319336,-0.00366210156127633,-0.003246443893954
Doornkloof Private Nature Reserve,555570212,555570212,1,Doornkloof Private Nature Reserve,Nature Reserve,National,2.3549688926912,Designated,State Verified,638.7,15.9,1515.31231231231,Grassland,0,818.64892578125,0,0.678568824207688,0.0112249501536888,0.0110189714442909,0.0106966758058156,0.0109824835609113,0.0128543027070877
Doornpoort Game Reserve,555570213,555570213,1,Doornpoort Game Reserve,Nature Reserve,National,17.0333129154158,Designated,State Verified,547.316666666667,16.5583333333334,1388.14642262895,Grassland,0,549.210327148438,0,0.434514227527283,0.0056625160728551,0.00555489884899352,0.00513204631161883,0.00509720861196446,0.00584025143656737
Dresden Reserve,555570214,555570214,1,Dresden Reserve,Nature Reserve,National,23.4615537251164,Designated,State Verified,610.109677419355,14.9145161290323,1576.02135338346,Grassland,0.037037037037037,556.246032714844,0.037037037037037,0.562605671355495,0.00559543865182364,0.00535485192723413,0.00520000158353352,0.00514806568398427,0.00587090038459443
Duine Reserve,555570215,555570215,1,Duine Reserve,Nature Reserve,National,27.4196998958991,Designated,State Verified,498.089189189189,18.2337837837838,1246.22419186653,Savanna,0.262295081967213,507.3505859375,0.262295081967213,0.396469586917816,0.00525628579474606,0.00509228372287211,0.0047585500889931,0.00490120575502352,0.00652640217392355
Elan Game Farm,555570216,555570216,1,Elan Game Farm,Nature Reserve,National,3.0309256334507,Designated,State Verified,772.4,12.9833333333334,1784.768321513,Grassland,0.357142857142857,556.246032714844,0.357142857142857,0.638400921971554,0.00768206984875363,0.00743909621778942,0.00718822811623375,0.00727537535900924,0.00807017784309881
Erfdeel Private Nature Reserve,555570217,555570217,1,Erfdeel Private Nature Reserve,Nature Reserve,National,12.9993656440803,Designated,State Verified,549.3,16.76875,1390.31607929515,Grassland,0.406779661016949,818.64892578125,0.389830508474576,0.754300457134382,0.0104168278497052,0.0102324458147368,0.00992700727045932,0.0100960646244535,0.0119067038117611
Eureka Nature Reserve,555570218,555570218,1,Eureka Nature Reserve,Nature Reserve,National,16.1778365844334,Designated,State Verified,853.484210526316,12.2131578947369,1971.10722100656,Grassland,2.81333333333333,527.364074707031,0.933333333333333,0.565708084376552,0.00927735671895598,0.00897240144238932,0.00879776355032785,0.00862582021878932,0.0100773849776253
Ezelkop Game Industry,555570219,555570219,1,Ezelkop Game Industry,Nature Reserve,National,8.88067855080694,Designated,State Verified,594.363636363636,16.2590909090909,1442.42329317269,Grassland,0.523809523809524,818.64892578125,0.523809523809524,0.210523750008128,0.00969749275984477,0.00939930865818434,0.00910854088728855,0.00916614614348745,0.0109853026761535
Florida Game Reserve,555570220,555570220,1,Florida Game Reserve,Nature Reserve,National,33.1865219374367,Designated,State Verified,575.654545454546,15.2909090909091,1593.77127771911,Grassland,0.0127388535031847,503.876281738281,0.0127388535031847,0.347656670305595,-0.000345495906776718,-0.000388721096571349,-0.000460905075793477,-0.000280551153967246,0.000447419361663101
Free State Safaris,555570221,555570221,1,Free State Safaris,Nature Reserve,National,36.8099233438539,Designated,State Verified,576.557142857143,16.8030612244898,1378.34175247717,Grassland,0.096969696969697,818.64892578125,0.096969696969697,0.599402619080665,0.0103491207095106,0.0102276962478458,0.00992817054434616,0.0103192598815168,0.0121870937588262
Geluksgevonden Reserve,555570223,555570223,1,Geluksgevonden Reserve,Nature Reserve,National,30.7140225253499,Designated,State Verified,480.851282051282,17.8089743589744,1268.4543135436,Savanna,0.0575539568345324,401.978271484375,0.0503597122302158,0.2258853910771,0.00195015207937546,0.00182069063612042,0.00145006361046954,0.0016321963957041,0.00235175496667293
Gemsbokpark Private Nature Reserve,555570224,555570224,1,Gemsbokpark Private Nature Reserve,Nature Reserve,National,34.0226963159323,Designated,State Verified,391.384090909091,18.3,1179.80329896907,Nama-Karoo,0.148387096774194,317.439544677734,0.148387096774194,0.461488270877389,-0.0058789532579538,-0.0056495610062112,-0.00551345845010338,-0.00523587000676286,-0.00483581532438358
Glen Garriff Game Farm,555570225,555570225,1,Glen Garriff Game Farm,Nature Reserve,National,4.13193018282099,Designated,State Verified,720.62,14.53,1658.19039451115,Grassland,0.421052631578947,716.503540039063,0.421052631578947,0.692896386104854,0.0104230496394526,0.0101196748956868,0.00980760591059839,0.0101953023982552,0.0115829304253999
Goedehoop Nature Reserve,555570226,555570226,1,Goedehoop Nature Reserve,Nature Reserve,National,13.2259821577047,Designated,State Verified,599.544444444445,16.7111111111112,1413.55013550136,Grassland,0.19672131147541,818.64892578125,0.180327868852459,0.219085593739812,0.0125024125525491,0.0123630698330584,0.0122511409160945,0.0133398664613453,0.0147275960450242
Goliatskraal Private Nature Reserve,555570227,555570227,1,Goliatskraal Private Nature Reserve,Nature Reserve,National,6.91143912476562,Designated,State Verified,608.65,16.6875,1406.23013415893,Grassland,0.3125,818.64892578125,0.28125,0.284980258279625,0.00910066198630783,0.00895505061016831,0.00857251451244485,0.008903082111458,0.0102969813182419
Grasberg Reserve,555570228,555570228,1,Grasberg Reserve,Nature Reserve,National,77.9381791978613,Designated,State Verified,365.106730769231,17.8625,1241.82368255678,Grassland,0.00837988826815642,286.997360229492,0.00837988826815642,0.321247697765212,-0.00642135011336898,-0.0061186047360805,-0.00600245021064035,-0.00572664571154447,-0.00530914953446794
Grasslands Safaris,555570229,555570229,1,Grasslands Safaris,Nature Reserve,National,30.9732137170473,Designated,State Verified,608.531707317073,16.8207317073171,1385.28231525967,Grassland,0.0220588235294118,549.210327148438,0.0220588235294118,0.534574920167196,0.00386462998821879,0.00381525230072311,0.0034643837010111,0.00339547458225766,0.00424911378813511
